grid_lon,grid_lat,n_recs,lat,lon
1,23,1,-67,1
1,58,1,-32,1
1,90,12,0,1
1,96,4,6,1
1,104,1,14,1
1,127,1,37,1
1,128,24,38,1
1,129,116,39,1
1,130,81,40,1
1,131,227,41,1
1,132,418,42,1
1,133,1,43,1
1,139,219,49,1
1,140,4767,50,1
1,141,11373,51,1
1,142,3478,52,1
1,143,3706,53,1
1,144,7336,54,1
1,145,4967,55,1
1,146,2470,56,1
1,147,3311,57,1
1,148,2811,58,1
1,149,3341,59,1
1,150,4105,60,1
1,151,4039,61,1
1,152,1675,62,1
1,153,56,63,1
1,154,24,64,1
1,155,1,65,1
1,164,23,74,1
1,165,2,75,1
1,167,12,77,1
1,168,9,78,1
1,169,12,79,1
2,96,1,6,2
2,128,8,38,2
2,129,1089,39,2
2,130,311,40,2
2,131,69,41,2
2,132,109,42,2
2,135,4,45,2
2,139,3,49,2
2,140,31,50,2
2,141,15085,51,2
2,142,7732,52,2
2,143,2670,53,2
2,144,2529,54,2
2,145,1297,55,2
2,146,1313,56,2
2,147,1171,57,2
2,148,1070,58,2
2,149,907,59,2
2,150,991,60,2
2,151,577,61,2
2,152,49,62,2
2,153,8,63,2
2,154,25,64,2
2,155,2,65,2
2,156,1,66,2
2,165,13,75,2
2,166,7,76,2
2,168,3,78,2
3,35,3,-55,3
3,36,20,-54,3
3,128,3,38,3
3,129,352,39,3
3,130,962,40,3
3,132,256,42,3
3,133,193,43,3
3,134,5,44,3
3,141,6571,51,3
3,142,10463,52,3
3,143,1911,53,3
3,144,1914,54,3
3,145,1180,55,3
3,146,1102,56,3
3,147,1012,57,3
3,148,1086,58,3
3,149,900,59,3
3,150,754,60,3
3,151,308,61,3
3,152,38,62,3
3,153,15,63,3
3,157,2,67,3
3,158,2,68,3
3,160,5,70,3
3,161,20,71,3
3,162,1,72,3
3,163,3,73,3
3,165,9,75,3
4,129,34,39,4
4,130,74,40,4
4,132,3,42,4
4,133,69,43,4
4,134,1,44,4
4,140,3,50,4
4,141,3017,51,4
4,142,6263,52,4
4,143,4303,53,4
4,144,2143,54,4
4,145,1718,55,4
4,146,1277,56,4
4,147,1084,57,4
4,148,909,58,4
4,149,231,59,4
4,150,258,60,4
4,151,119,61,4
4,152,254,62,4
4,153,104,63,4
4,154,1,64,4
4,155,1,65,4
4,156,2,66,4
4,157,1,67,4
4,158,1,68,4
4,159,2,69,4
4,160,1,70,4
4,161,19,71,4
4,163,8,73,4
4,165,26,75,4
4,166,8,76,4
4,167,7,77,4
5,9,1,-81,5
5,89,4,-1,5
5,126,1,36,5
5,130,11,40,5
5,131,4,41,5
5,132,6,42,5
5,133,49,43,5
5,142,8,52,5
5,143,207,53,5
5,144,2434,54,5
5,145,2047,55,5
5,146,1396,56,5
5,147,1240,57,5
5,148,416,58,5
5,149,381,59,5
5,150,149,60,5
5,151,2,61,5
5,152,178,62,5
5,153,580,63,5
5,154,42,64,5
5,155,2,65,5
5,156,3,66,5
5,157,1,67,5
5,158,2,68,5
5,159,4,69,5
5,160,1,70,5
5,161,1,71,5
5,165,12,75,5
5,166,3,76,5
5,167,9,77,5
6,9,1,-81,6
6,64,2,-26,6
6,130,1,40,6
6,131,3,41,6
6,132,5,42,6
6,133,39,43,6
6,134,1,44,6
6,135,1,45,6
6,143,97,53,6
6,144,2251,54,6
6,145,2174,55,6
6,146,1678,56,6
6,147,1365,57,6
6,148,269,58,6
6,150,261,60,6
6,152,13,62,6
6,153,550,63,6
6,154,151,64,6
6,155,4,65,6
6,156,2,66,6
6,157,3,67,6
6,158,3,68,6
6,159,5,69,6
6,160,4,70,6
6,161,6,71,6
6,164,4,74,6
6,165,7,75,6
6,166,1,76,6
6,167,6,77,6
6,169,2,79,6
7,95,2,5,7
7,131,4,41,7
7,132,3,42,7
7,133,9,43,7
7,134,36,44,7
7,140,2,50,7
7,143,20,53,7
7,144,2459,54,7
7,145,2409,55,7
7,146,1787,56,7
7,147,1322,57,7
7,148,355,58,7
7,153,207,63,7
7,154,291,64,7
7,155,49,65,7
7,156,5,66,7
7,157,4,67,7
7,158,3,68,7
7,159,6,69,7
7,160,7,70,7
7,161,3,71,7
7,165,7,75,7
7,166,21,76,7
7,167,1,77,7
7,168,4,78,7
7,169,7,79,7
8,58,1,-32,8
8,127,13,37,8
8,129,4,39,8
8,130,5,40,8
8,131,37,41,8
8,132,58,42,8
8,133,40,43,8
8,134,55,44,8
8,144,1004,54,8
8,145,6366,55,8
8,146,3213,56,8
8,147,1646,57,8
8,148,1207,58,8
8,149,4,59,8
8,153,52,63,8
8,154,220,64,8
8,155,167,65,8
8,156,10,66,8
8,157,11,67,8
8,158,8,68,8
8,159,6,69,8
8,160,18,70,8
8,166,6,76,8
8,168,2,78,8
8,169,14,79,8
9,87,1,-3,9
9,88,2,-2,9
9,127,26,37,9
9,128,16,38,9
9,129,4,39,9
9,130,1,40,9
9,131,194,41,9
9,132,63,42,9
9,133,96,43,9
9,134,116,44,9
9,144,44,54,9
9,145,1860,55,9
9,146,1208,56,9
9,147,1879,57,9
9,148,1293,58,9
9,149,120,59,9
9,153,36,63,9
9,154,83,64,9
9,155,233,65,9
9,156,44,66,9
9,157,9,67,9
9,158,13,68,9
9,159,7,69,9
9,160,24,70,9
9,161,6,71,9
9,167,12,77,9
10,124,59,34,10
10,126,63,36,10
10,127,147,37,10
10,128,8,38,10
10,132,13,42,10
10,133,59,43,10
10,134,262,44,10
10,143,1,53,10
10,144,440,54,10
10,145,3316,55,10
10,146,3897,56,10
10,147,1948,57,10
10,148,1930,58,10
10,149,805,59,10
10,150,189,60,10
10,153,29,63,10
10,154,21,64,10
10,155,301,65,10
10,156,158,66,10
10,157,40,67,10
10,158,52,68,10
10,159,12,69,10
10,160,22,70,10
10,161,2,71,10
10,162,7,72,10
10,163,2,73,10
10,164,3,74,10
10,165,1,75,10
10,166,5,76,10
10,167,6,77,10
11,72,2,-18,11
11,73,196,-17,11
11,74,55,-16,11
11,75,2,-15,11
11,83,5,-7,11
11,84,10,-6,11
11,85,6,-5,11
11,124,111,34,11
11,125,35,35,11
11,126,48,36,11
11,127,34,37,11
11,128,1,38,11
11,132,25,42,11
11,133,6,43,11
11,144,2830,54,11
11,145,2802,55,11
11,146,2172,56,11
11,147,2963,57,11
11,148,2902,58,11
11,149,4291,59,11
11,155,3,65,11
11,156,174,66,11
11,157,105,67,11
11,158,129,68,11
11,159,19,69,11
11,160,8,70,11
11,161,6,71,11
11,162,10,72,11
11,163,7,73,11
11,164,1,74,11
11,166,4,76,11
11,167,3,77,11
12,70,1,-20,12
12,71,9,-19,12
12,72,1,-18,12
12,74,1,-16,12
12,75,6,-15,12
12,76,11,-14,12
12,77,1,-13,12
12,80,2,-10,12
12,81,8,-9,12
12,82,18,-8,12
12,83,64,-7,12
12,84,13,-6,12
12,85,1,-5,12
12,124,25,34,12
12,125,34,35,12
12,126,4,36,12
12,127,4,37,12
12,128,8,38,12
12,132,1,42,12
12,134,21,44,12
12,135,101,45,12
12,136,3,46,12
12,144,530,54,12
12,145,2120,55,12
12,146,6667,56,12
12,147,10121,57,12
12,156,29,66,12
12,157,143,67,12
12,158,140,68,12
12,159,50,69,12
12,160,15,70,12
12,161,9,71,12
12,162,14,72,12
12,163,12,73,12
12,164,2,74,12
12,165,6,75,12
12,167,30,77,12
13,68,1,-22,13
13,69,3,-21,13
13,70,8,-20,13
13,77,7,-13,13
13,78,43,-12,13
13,79,66,-11,13
13,80,26,-10,13
13,81,23,-9,13
13,82,17,-8,13
13,125,22,35,13
13,127,2,37,13
13,128,6,38,13
13,129,2,39,13
13,133,2,43,13
13,134,27,44,13
13,135,130,45,13
13,136,102,46,13
13,144,525,54,13
13,145,4390,55,13
13,146,89,56,13
13,152,1,62,13
13,155,2,65,13
13,156,2,66,13
13,157,54,67,13
13,158,50,68,13
13,159,104,69,13
13,160,16,70,13
13,161,9,71,13
13,162,12,72,13
13,163,9,73,13
13,164,5,74,13
13,165,10,75,13
13,166,2,76,13
13,167,18,77,13
13,168,9,78,13
14,64,5,-26,14
14,67,26,-23,14
14,68,1,-22,14
14,126,22,36,14
14,127,2,37,14
14,129,1,39,14
14,130,2,40,14
14,131,6,41,14
14,132,4,42,14
14,133,20,43,14
14,134,157,44,14
14,135,473,45,14
14,144,562,54,14
14,145,3149,55,14
14,146,1650,56,14
14,148,1,58,14
14,149,1,59,14
14,156,33,66,14
14,157,4,67,14
14,158,126,68,14
14,159,102,69,14
14,160,14,70,14
14,161,25,71,14
14,162,7,72,14
14,163,17,73,14
14,164,6,74,14
14,165,3,75,14
14,166,12,76,14
14,167,44,77,14
14,168,13,78,14
14,169,2,79,14
15,59,1,-31,15
15,60,8,-30,15
15,61,14,-29,15
15,62,13,-28,15
15,63,281,-27,15
15,118,1,28,15
15,119,1,29,15
15,126,1,36,15
15,127,5,37,15
15,128,51,38,15
15,129,1,39,15
15,132,2,42,15
15,133,223,43,15
15,134,75,44,15
15,144,507,54,15
15,145,2310,55,15
15,146,2288,56,15
15,158,11,68,15
15,159,51,69,15
15,160,41,70,15
15,161,24,71,15
15,162,83,72,15
15,163,21,73,15
15,164,7,74,15
15,165,3,75,15
15,166,24,76,15
15,167,85,77,15
15,168,11,78,15
15,169,3,79,15
16,56,1,-34,16
16,57,1,-33,16
16,58,1,-32,16
16,59,3,-31,16
16,60,30,-30,16
16,61,421,-29,16
16,62,12,-28,16
16,128,2,38,16
16,130,16,40,16
16,132,17,42,16
16,133,414,43,16
16,134,39,44,16
16,144,88,54,16
16,145,1584,55,16
16,146,1350,56,16
16,147,4300,57,16
16,148,3314,58,16
16,149,29,59,16
16,151,1,61,16
16,158,1,68,16
16,159,23,69,16
16,160,135,70,16
16,161,15,71,16
16,162,24,72,16
16,163,15,73,16
16,165,2,75,16
16,166,14,76,16
16,167,32,77,16
16,168,5,78,16
16,169,4,79,16
17,52,1,-38,17
17,55,3,-35,17
17,56,38,-34,17
17,57,193,-33,17
17,58,74,-32,17
17,59,80,-31,17
17,60,496,-30,17
17,130,3,40,17
17,131,4,41,17
17,132,13,42,17
17,133,81,43,17
17,144,11,54,17
17,145,1342,55,17
17,146,1019,56,17
17,147,635,57,17
17,148,75,58,17
17,149,849,59,17
17,151,546,61,17
17,152,359,62,17
17,153,48,63,17
17,159,6,69,17
17,160,203,70,17
17,161,60,71,17
17,162,14,72,17
17,163,4,73,17
17,164,13,74,17
17,165,1,75,17
17,167,21,77,17
17,169,1,79,17
18,55,39,-35,18
18,56,1544,-34,18
18,57,139,-33,18
18,58,152,-32,18
18,130,17,40,18
18,131,5,41,18
18,132,9,42,18
18,133,2,43,18
18,144,212,54,18
18,145,1853,55,18
18,146,937,56,18
18,147,718,57,18
18,148,67,58,18
18,149,1619,59,18
18,150,2306,60,18
18,151,86,61,18
18,152,2,62,18
18,153,569,63,18
18,159,7,69,18
18,160,159,70,18
18,161,49,71,18
18,162,37,72,18
18,163,49,73,18
18,164,40,74,18
18,165,2,75,18
19,54,13,-36,19
19,55,139,-35,19
19,56,17,-34,19
19,105,1,15,19
19,129,2,39,19
19,130,18,40,19
19,131,9,41,19
19,132,16,42,19
19,144,652,54,19
19,145,1271,55,19
19,146,738,56,19
19,147,274,57,19
19,148,794,58,19
19,149,130,59,19
19,150,118,60,19
19,151,4,61,19
19,152,6,62,19
19,153,347,63,19
19,154,712,64,19
19,159,4,69,19
19,160,12,70,19
19,161,76,71,19
19,162,38,72,19
19,163,20,73,19
19,164,61,74,19
19,165,131,75,19
19,167,6,77,19
20,54,32,-36,20
20,55,203,-35,20
20,56,39,-34,20
20,128,13,38,20
20,129,1063,39,20
20,130,2,40,20
20,145,594,55,20
20,146,1080,56,20
20,147,1202,57,20
20,148,14,58,20
20,149,1,59,20
20,150,9,60,20
20,151,8,61,20
20,152,15,62,20
20,153,85,63,20
20,154,613,64,20
20,160,21,70,20
20,161,50,71,20
20,162,18,72,20
20,163,6,73,20
20,164,5,74,20
21,54,84,-36,21
21,55,151,-35,21
21,56,109,-34,21
21,127,1,37,21
21,128,11,38,21
21,129,233,39,21
21,145,3,55,21
21,146,14,56,21
21,147,432,57,21
21,148,255,58,21
21,149,102,59,21
21,150,3,60,21
21,151,1,61,21
21,152,6,62,21
21,154,74,64,21
21,155,340,65,21
21,160,23,70,21
21,161,52,71,21
21,162,19,72,21
21,163,14,73,21
21,164,1,74,21
22,54,3,-36,22
22,55,103,-35,22
22,56,154,-34,22
22,128,25,38,22
22,130,3,40,22
22,131,4,41,22
22,148,28,58,22
22,149,47,59,22
22,150,10,60,22
22,154,5,64,22
22,155,154,65,22
22,156,248,66,22
22,160,3,70,22
22,161,50,71,22
22,162,12,72,22
22,163,4,73,22
22,164,4,74,22
22,169,14,79,22
23,20,2,-70,23
23,55,38,-35,23
23,56,183,-34,23
23,122,2,32,23
23,126,2,36,23
23,127,1,37,23
23,128,13,38,23
23,130,20,40,23
23,131,3,41,23
23,147,20,57,23
23,148,41,58,23
23,149,53,59,23
23,150,34,60,23
23,154,24,64,23
23,155,37,65,23
23,156,32,66,23
23,160,1,70,23
23,161,94,71,23
23,162,33,72,23
23,163,14,73,23
23,164,2,74,23
23,165,1,75,23
23,166,1,76,23
24,20,2,-70,24
24,55,11,-35,24
24,56,202,-34,24
24,128,1,38,24
24,129,2,39,24
24,130,5,40,24
24,131,92,41,24
24,135,1,45,24
24,144,1,54,24
24,147,6,57,24
24,148,768,58,24
24,149,11,59,24
24,150,37,60,24
24,156,1,66,24
24,161,150,71,24
24,162,10,72,24
24,163,1,73,24
24,164,1,74,24
24,166,2,76,24
25,55,2,-35,25
25,56,187,-34,25
25,125,5,35,25
25,127,1,37,25
25,128,2,38,25
25,130,1,40,25
25,131,19,41,25
25,150,18,60,25
25,155,1,65,25
25,160,4,70,25
25,161,37,71,25
25,162,37,72,25
25,163,10,73,25
25,164,1,74,25
25,166,4,76,25
25,167,15,77,25
26,56,195,-34,26
26,125,3,35,26
26,126,1,36,26
26,127,2,37,26
26,128,4,38,26
26,129,3,39,26
26,130,5,40,26
26,131,32,41,26
26,150,40,60,26
26,160,2,70,26
26,161,12,71,26
26,162,3,72,26
26,163,5,73,26
26,167,2,77,26
26,168,3,78,26
27,56,20,-34,27
27,57,53,-33,27
27,123,8,33,27
27,126,1,36,27
27,127,13,37,27
27,128,6,38,27
27,132,5,42,27
27,133,3,43,27
27,149,5,59,27
27,150,18,60,27
27,151,1,61,27
27,161,19,71,27
27,162,16,72,27
27,163,5,73,27
27,167,6,77,27
27,168,1,78,27
28,57,24,-33,28
28,58,5,-32,28
28,126,1,36,28
28,127,1,37,28
28,131,4,41,28
28,132,1,42,28
28,133,21,43,28
28,134,222,44,28
28,135,10,45,28
28,161,12,71,28
28,162,1,72,28
28,163,1,73,28
28,164,4,74,28
28,165,4,75,28
29,58,143,-32,29
29,59,30,-31,29
29,121,2,31,29
29,126,3,36,29
29,127,3,37,29
29,132,1,42,29
29,134,25,44,29
29,135,256,45,29
29,136,5,46,29
29,160,112,70,29
29,161,8,71,29
29,162,9,72,29
29,163,6,73,29
30,59,665,-31,30
30,60,450,-30,30
30,117,1,27,30
30,126,1,36,30
30,134,1,44,30
30,135,30,45,30
30,136,45,46,30
30,160,22,70,30
30,161,68,71,30
30,164,1,74,30
30,165,3,75,30
30,167,1,77,30
31,60,1037,-30,31
31,61,121,-29,31
31,132,1,42,31
31,135,10,45,31
31,136,55,46,31
31,137,18,47,31
31,141,2,51,31
31,160,129,70,31
31,161,8,71,31
31,162,4,72,31
31,163,1,73,31
31,165,1,75,31
31,166,1,76,31
31,169,1,79,31
32,61,28,-29,32
32,62,141,-28,32
32,63,65,-27,32
32,64,47,-26,32
32,118,1,28,32
32,121,1,31,32
32,125,25,35,32
32,135,128,45,32
32,136,107,46,32
32,137,1,47,32
32,157,192,67,32
32,163,2,73,32
32,167,2,77,32
32,169,2,79,32
33,62,2,-28,33
33,64,1,-26,33
33,117,64,27,33
33,118,4,28,33
33,125,13,35,33
33,134,440,44,33
33,135,954,45,33
33,136,58,46,33
33,156,9,66,33
33,157,1,67,33
33,168,2,78,33
34,65,4,-25,34
34,115,12,25,34
34,116,7,26,34
34,117,7,27,34
34,118,64,28,34
34,119,9,29,34
34,120,9,30,34
34,122,3,32,34
34,123,3,33,34
34,125,12,35,34
34,134,19,44,34
34,135,38,45,34
34,157,129,67,34
34,159,75,69,34
34,160,2,70,34
34,161,1,71,34
34,162,1,72,34
34,164,3,74,34
34,168,1,78,34
34,169,1,79,34
34,170,2,80,34
35,65,2,-25,35
35,66,6,-24,35
35,67,1,-23,35
35,68,4,-22,35
35,69,2,-21,35
35,70,4,-20,35
35,113,7,23,35
35,114,30,24,35
35,115,10,25,35
35,124,334,34,35
35,125,58,35,35
35,132,1,42,35
35,133,2,43,35
35,135,117,45,35
35,136,2,46,35
35,155,45,65,35
35,156,12,66,35
35,159,328,69,35
35,160,5,70,35
35,164,1,74,35
35,166,2,76,35
35,167,4,77,35
36,70,5,-20,36
36,71,4,-19,36
36,112,2,22,36
36,113,3,23,36
36,135,130,45,36
36,155,25,65,36
36,156,15,66,36
36,159,212,69,36
36,164,126,74,36
36,165,1,75,36
37,43,25,-47,37
37,72,8,-18,37
37,112,1,22,37
37,113,1,23,37
37,135,13,45,37
37,154,1,64,37
37,155,5,65,37
37,156,4,66,37
37,157,63,67,37
37,159,226,69,37
37,161,2,71,37
37,165,1,75,37
37,167,2,77,37
37,168,1,78,37
38,43,10,-47,38
38,72,1,-18,38
38,73,4,-17,38
38,112,1,22,38
38,131,2,41,38
38,134,16,44,38
38,135,1,45,38
38,155,35,65,38
38,156,1,66,38
38,158,78,68,38
38,159,105,69,38
38,162,2,72,38
38,163,1,73,38
39,68,2,-22,39
39,69,6,-21,39
39,73,10,-17,39
39,82,7,-8,39
39,83,8,-7,39
39,84,36,-6,39
39,85,31,-5,39
39,86,429,-4,39
39,105,2,15,39
39,106,5,16,39
39,107,2,17,39
39,109,1,19,39
39,110,2,20,39
39,111,1,21,39
39,112,1,22,39
39,131,11,41,39
39,134,7,44,39
39,155,35,65,39
39,156,18,66,39
39,158,225,68,39
39,163,2,73,39
39,165,1,75,39
40,66,2,-24,40
40,67,2,-23,40
40,68,5,-22,40
40,69,2,-21,40
40,74,2,-16,40
40,75,5,-15,40
40,76,18,-14,40
40,77,4,-13,40
40,78,35,-12,40
40,79,13,-11,40
40,87,39,-3,40
40,105,3,15,40
40,106,6,16,40
40,107,1,17,40
40,108,2,18,40
40,131,6,41,40
40,133,4,43,40
40,155,21,65,40
40,156,11,66,40
40,157,10,67,40
40,158,35,68,40
40,159,7,69,40
40,161,1,71,40
40,167,1,77,40
41,66,4,-24,41
41,67,4,-23,41
41,68,6,-22,41
41,69,3,-21,41
41,71,3,-19,41
41,72,3,-18,41
41,73,6,-17,41
41,74,3,-16,41
41,105,2,15,41
41,106,9,16,41
41,107,1,17,41
41,131,4,41,41
41,132,11,42,41
41,133,1,43,41
41,156,2,66,41
41,157,1,67,41
41,164,1,74,41
41,165,2,75,41
41,166,5,76,41
42,44,1,-46,42
42,56,1,-34,42
42,66,7,-24,42
42,67,1,-23,42
42,68,9,-22,42
42,69,1,-21,42
42,70,2,-20,42
42,71,1,-19,42
42,72,13,-18,42
42,73,8,-17,42
42,74,3,-16,42
42,77,1,-13,42
42,102,1,12,42
42,104,4,14,42
42,105,3,15,42
42,106,3,16,42
42,156,1,66,42
42,157,6,67,42
42,167,2,77,42
43,57,1,-33,43
43,66,8,-24,43
43,67,58,-23,43
43,68,4,-22,43
43,71,1,-19,43
43,72,12,-18,43
43,73,4,-17,43
43,74,18,-16,43
43,77,1,-13,43
43,78,51,-12,43
43,79,2,-11,43
43,156,8,66,43
43,157,12,67,43
44,37,1,-53,44
44,64,1,-26,44
44,70,2,-20,44
44,74,1,-16,44
44,76,1,-14,44
44,77,6,-13,44
44,78,8,-12,44
44,103,2,13,44
45,76,3,-14,45
45,77,37,-13,45
45,78,3,-12,45
45,103,4,13,45
46,75,1,-15,46
46,78,2,-12,46
46,79,1,-11,46
46,80,2,-10,46
46,81,68,-9,46
47,65,4,-25,47
47,80,4,-10,47
47,81,1,-9,47
48,69,1,-21,48
48,77,23,-13,48
48,78,1,-12,48
48,101,1,11,48
48,118,1,28,48
48,119,3,29,48
48,163,5,73,48
49,24,3,-66,49
49,44,2,-46,49
49,72,3,-18,49
49,73,1,-17,49
49,78,2,-12,49
49,98,1,8,49
49,104,1,14,49
49,118,3,28,49
50,24,1,-66,50
50,43,2,-47,50
50,44,12,-46,50
50,72,1,-18,50
50,74,2,-16,50
50,75,8,-15,50
50,100,1,10,50
50,102,2,12,50
50,116,5,26,50
50,117,2,27,50
50,160,1,70,50
50,164,1,74,50
50,170,2,80,50
51,43,3,-47,51
51,44,25,-46,51
51,73,2,-17,51
51,75,1,-15,51
51,80,3,-10,51
51,85,1,-5,51
51,101,5,11,51
51,105,1,15,51
51,115,1,25,51
51,117,6,27,51
52,24,2,-66,52
52,74,1,-16,52
52,83,2,-7,52
52,96,1,6,52
52,115,1,25,52
52,170,65,80,52
53,84,5,-6,53
53,85,6,-5,53
53,86,4,-4,53
53,115,2,25,53
53,116,1,26,53
53,160,1,70,53
53,161,63,71,53
53,163,63,73,53
54,70,1,-20,54
54,71,1,-19,54
54,85,2,-5,54
54,86,4,-4,54
54,106,2,16,54
54,107,7,17,54
54,115,1,25,54
54,165,5,75,54
55,67,1,-23,55
55,68,2,-22,55
55,69,16,-21,55
55,70,8,-20,55
55,71,2,-19,55
55,84,2,-6,55
55,85,61,-5,55
55,86,17,-4,55
55,87,1,-3,55
55,100,3,10,55
55,107,2,17,55
55,115,2,25,55
56,38,1,-52,56
56,80,9,-10,56
56,84,8,-6,56
56,85,2,-5,56
56,86,1,-4,56
56,115,2,25,56
56,116,1,26,56
56,159,1,69,56
57,68,1,-22,57
57,69,20,-21,57
57,70,61,-20,57
57,72,1,-18,57
57,84,1,-6,57
57,85,2,-5,57
57,86,1,-4,57
57,87,1,-3,57
57,114,1,24,57
57,159,1,69,57
57,160,2,70,57
57,171,1,81,57
58,71,2,-19,58
58,73,3,-17,58
58,114,3,24,58
58,160,1,70,58
58,171,1,81,58
59,72,1,-18,59
59,73,8,-17,59
59,74,14,-16,59
59,113,8,23,59
59,166,63,76,59
60,75,1,-15,60
60,91,1,1,60
60,101,2,11,60
60,160,1,70,60
61,80,2,-10,61
62,22,372,-68,62
62,23,2,-67,62
63,22,1,-68,63
63,25,2,-65,63
63,43,2,-47,63
63,70,64,-20,63
63,110,3,20,63
63,115,1,25,63
64,25,3,-65,64
64,47,1,-43,64
65,40,1,-50,65
65,100,1,10,65
65,102,2,12,65
65,148,8,58,65
66,23,3,-67,66
67,22,1,-68,67
67,41,4,-49,67
67,42,2,-48,67
67,43,1,-47,67
67,115,1,25,67
68,21,1,-69,68
68,23,11,-67,68
68,41,6,-49,68
68,42,4,-48,68
68,43,3,-47,68
68,112,2,22,68
69,23,5,-67,69
69,39,1,-51,69
69,40,2,-50,69
69,41,4,-49,69
69,42,2,-48,69
69,43,5,-47,69
69,112,7,22,69
69,113,2,23,69
70,22,1,-68,70
70,23,29,-67,70
70,40,2,-50,70
70,41,12,-49,70
70,42,5,-48,70
70,43,7,-47,70
70,85,5,-5,70
70,111,1,21,70
70,112,2,22,70
70,133,2,43,70
71,37,1,-53,71
71,38,8,-52,71
71,39,5,-51,71
71,42,2,-48,71
71,84,16,-6,71
71,85,101,-5,71
71,166,2,76,71
72,23,12,-67,72
72,33,1,-57,72
72,37,10,-53,72
72,38,2,-52,72
72,39,8,-51,72
72,75,1,-15,72
72,83,56,-7,72
72,85,44,-5,72
72,93,2,3,72
72,94,6,4,72
72,96,1,6,72
72,101,1,11,72
72,109,5,19,72
73,37,18,-53,73
73,38,5,-52,73
73,39,1,-51,73
73,41,2,-49,73
73,89,1,-1,73
73,92,1,2,73
73,93,5,3,73
73,94,6,4,73
73,96,2,6,73
73,100,2,10,73
73,105,1,15,73
73,106,2,16,73
73,131,2,41,73
74,23,10,-67,74
74,24,1,-66,74
74,25,1,-65,74
74,37,19,-53,74
74,38,2,-52,74
74,39,1,-51,74
74,90,3,0,74
74,103,1,13,74
74,106,1,16,74
75,22,2,-68,75
75,23,19,-67,75
75,32,1,-58,75
75,37,12,-53,75
75,38,8,-52,75
75,39,18,-51,75
75,81,1,-9,75
75,98,1,8,75
75,100,1,10,75
76,21,2,-69,76
76,22,2,-68,76
76,23,22,-67,76
76,32,2,-58,76
76,38,11,-52,76
76,99,2,9,76
76,100,1,10,76
76,102,1,12,76
77,21,239,-69,77
77,22,23,-68,77
77,23,9,-67,77
77,98,1,8,77
78,21,3,-69,78
78,22,6,-68,78
78,23,13,-67,78
78,98,1,8,78
78,99,2,9,78
79,97,5,7,79
79,98,4,8,79
79,99,12,9,79
79,100,2,10,79
79,101,1,11,79
79,102,4,12,79
80,99,1,9,80
80,100,3,10,80
80,103,3,13,80
80,104,1,14,80
81,29,1,-61,81
81,97,1,7,81
81,98,4,8,81
81,99,3,9,81
83,108,3,18,83
84,37,1,-53,84
84,42,1,-48,84
85,40,2,-50,85
88,38,1,-52,88
88,41,1,-49,88
89,38,1,-52,89
90,100,1,10,90
90,119,1,29,90
90,120,5,30,90
91,37,1,-53,91
91,119,13,29,91
92,43,1,-47,92
92,102,5,12,92
93,23,5,-67,93
93,25,2,-65,93
93,97,1,7,93
93,98,1,8,93
94,108,4,18,94
95,96,1,6,95
95,105,2,15,95
96,26,1,-64,96
96,45,2,-45,96
96,78,34,-12,96
96,105,1,15,96
97,91,1,1,97
97,92,1,2,97
97,99,15,9,97
97,101,1,11,97
98,90,1,0,98
98,96,4,6,98
98,97,6,7,98
98,98,73,8,98
98,99,5,9,98
99,88,2,-2,99
99,90,1,0,99
99,94,1,4,99
99,96,2,6,99
99,97,20,7,99
99,99,1,9,99
99,100,48,10,99
99,102,8,12,99
99,103,2,13,99
100,47,1,-43,100
100,95,6,5,100
100,99,3,9,100
100,103,24,13,100
100,104,1,14,100
101,86,1,-4,101
101,94,2,4,101
101,103,13,13,101
102,92,4,2,102
102,96,9,6,102
102,102,37,12,102
103,91,4,1,103
103,93,1,3,103
103,95,3,5,103
103,96,6,6,103
103,101,4,11,103
104,91,2,1,104
104,93,14,3,104
105,35,1,-55,105
105,79,5,-11,105
105,80,39,-10,105
105,84,1,-6,105
105,93,10,3,105
106,35,1,-55,106
106,61,2,-29,106
106,84,20,-6,106
106,88,1,-2,106
106,93,15,3,106
106,99,3,9,106
107,94,3,4,107
107,95,13,5,107
107,100,6,10,107
107,106,1,16,107
107,111,23,21,107
108,61,1,-29,108
108,63,1,-27,108
108,65,3,-25,108
108,66,2,-24,108
108,94,9,4,108
109,57,1,-33,109
109,59,1,-31,109
109,60,3,-30,109
109,61,2,-29,109
109,62,5,-28,109
109,63,3,-27,109
109,64,9,-26,109
109,65,6,-25,109
109,66,2,-24,109
109,102,54,12,109
109,104,1,14,109
110,24,832,-66,110
110,57,1,-33,110
110,58,4,-32,110
110,60,2,-30,110
110,61,2,-29,110
110,62,7,-28,110
110,63,9,-27,110
110,64,13,-26,110
110,65,10,-25,110
110,66,3,-24,110
110,84,2,-6,110
110,92,1,2,110
110,101,1,11,110
110,102,2,12,110
110,103,1,13,110
111,40,1,-50,111
111,56,2,-34,111
111,57,14,-33,111
111,58,8,-32,111
111,59,7,-31,111
111,60,15,-30,111
111,61,12,-29,111
111,62,11,-28,111
111,63,14,-27,111
111,64,16,-26,111
111,65,12,-25,111
111,66,11,-24,111
111,67,5,-23,111
111,98,1,8,111
111,99,1,9,111
111,101,1,11,111
111,102,2,12,111
111,103,1,13,111
112,55,2,-35,112
112,56,13,-34,112
112,57,18,-33,112
112,58,17,-32,112
